Name,Empirical formula,CAS,SMILES,Canonical SMILES,"Mw, g*mol-1","CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
1-butylpyridin-1-ium chloride,C9H14ClN,1124-64-7,[Cl-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Cl-],171.671,87.38,83.78-90.98 (CI),24,K562,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium chloride,C9H14ClN,1124-64-7,[Cl-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Cl-],171.671,251.48,226.78-276.18 (CI),24,HEK293,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium chloride,C9H14ClN,1124-64-7,[Cl-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Cl-],171.671,133.57,120.24-146.9 (CI),24,A549,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium chloride,C9H14ClN,1124-64-7,[Cl-].C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.[Cl-],171.671,118.31,106.15-130.47 (CI),24,A2780,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium cinnamate,C18H21NO2,,[O-]C(/C=C/C1=CC=CC=C1)=O.CCCC[N+]2=CC=CC=C2,CCCC[n+]1ccccc1.O=C([O-])/C=C/c1ccccc1,283.371,17.15,14.34-19.96 (CI),24,CaCo-2,MTS,"Vavina, 2022, J. Mol. Liq.",10.1016/j.molliq.2022.118673,Tm - oil
1-butylpyridin-1-ium tetrafluoroborate,C9H14BF4N,203389-28-0,F[B-](F)(F)F.C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.F[B-](F)(F)F,223.022,17.94,16.74-19.14 (CI),24,U937,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium tetrafluoroborate,C9H14BF4N,203389-28-0,F[B-](F)(F)F.C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.F[B-](F)(F)F,223.022,22.42,21.52-23.32 (CI),24,Jurkat,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium tetrafluoroborate,C9H14BF4N,203389-28-0,F[B-](F)(F)F.C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.F[B-](F)(F)F,223.022,4.48,4.08-4.88 (CI),24,HL60,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium tetrafluoroborate,C9H14BF4N,203389-28-0,F[B-](F)(F)F.C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.F[B-](F)(F)F,223.022,8.96,8.26-9.66 (CI),24,K562,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium tetrafluoroborate,C9H14BF4N,203389-28-0,F[B-](F)(F)F.C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.F[B-](F)(F)F,223.022,35.81,32.53-39.09 (CI),24,HEK293,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium tetrafluoroborate,C9H14BF4N,203389-28-0,F[B-](F)(F)F.C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.F[B-](F)(F)F,223.022,22.82,20.86-24.78 (CI),24,A549,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium tetrafluoroborate,C9H14BF4N,203389-28-0,F[B-](F)(F)F.C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.F[B-](F)(F)F,223.022,20.62,19.53-21.71 (CI),24,A2780,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
1-butylpyridin-1-ium tetrafluoroborate,C9H14BF4N,203389-28-0,F[B-](F)(F)F.C=1C=C[N+](=CC1)CCCC,CCCC[n+]1ccccc1.F[B-](F)(F)F,223.022,1.445,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) = 3.16 (uM).
1-dodecylpyridin-1-ium bromide,C17H30BrN,104-73-4,[Br-].C=1C=C[N+](=CC1)CCCCCCCCCCCC,CCCCCCCCCCCC[n+]1ccccc1.[Br-],328.338,0.0046,0.0002 (ND),48,HeLa,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-dodecylpyridin-1-ium bromide,C17H30BrN,104-73-4,[Br-].C=1C=C[N+](=CC1)CCCCCCCCCCCC,CCCCCCCCCCCC[n+]1ccccc1.[Br-],328.338,0.002,0.0002 (ND),48,MCF-7,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-dodecylpyridin-1-ium bromide,C17H30BrN,104-73-4,[Br-].C=1C=C[N+](=CC1)CCCCCCCCCCCC,CCCCCCCCCCCC[n+]1ccccc1.[Br-],328.338,0.018,0.0037 (ND),48,BGM,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-dodecylpyridin-1-ium bromide,C17H30BrN,104-73-4,[Br-].C=1C=C[N+](=CC1)CCCCCCCCCCCC,CCCCCCCCCCCC[n+]1ccccc1.[Br-],328.338,0.0001,0.00002 (ND),48,EA.hy926,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-dodecylpyridin-1-ium bromide,C17H30BrN,104-73-4,[Br-].C=1C=C[N+](=CC1)CCCCCCCCCCCC,CCCCCCCCCCCC[n+]1ccccc1.[Br-],328.338,0.039,0.002 (SEM),24,CHO-K1,MTT,"Malinak, 2014, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2014.09.060,
"1-ethyl-3-methylpyridin-1-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C12H12F9NO3S,1015420-87-7,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C=1C=C(C=[N+](C1)CC)C,CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,421.281,>10,,24,CaCo-2,MTS,"Vieira, 2019, Chemosphere",10.1016/j.chemosphere.2018.10.159,
"1-ethyl-3-methylpyridin-1-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C12H12F9NO3S,1015420-87-7,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C=1C=C(C=[N+](C1)CC)C,CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,421.281,>10,,24,HepG2,MTS,"Vieira, 2019, Chemosphere",10.1016/j.chemosphere.2018.10.159,
"1-ethyl-3-methylpyridin-1-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C12H12F9NO3S,1015420-87-7,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C=1C=C(C=[N+](C1)CC)C,CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,421.281,>10,,24,EA.hy926,MTS,"Vieira, 2019, Chemosphere",10.1016/j.chemosphere.2018.10.159,
"1-ethyl-3-methylpyridin-1-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C12H12F9NO3S,1015420-87-7,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C=1C=C(C=[N+](C1)CC)C,CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,421.281,6.998,,24,HaCat,MTS,"Vieira, 2019, Chemosphere",10.1016/j.chemosphere.2018.10.159,
1-ethyl-3-methylpyridin-1-ium perfluorobutanesulfonate,C12H12F9NO3S,1015420-87-7,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C=1C=C(C=[N+](C1)CC)C,CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,421.281,>10,,4,CaCo-2,MTS,"Pereiro, 2013, ACS Sustain. Chem. Eng.",10.1021/sc300163n,Lg(EC50)  4 (uM).
1-ethyl-3-methylpyridin-1-ium perfluorobutanesulfonate,C12H12F9NO3S,1015420-87-7,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C=1C=C(C=[N+](C1)CC)C,CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,421.281,>10,,4,HepG2,MTS,"Pereiro, 2013, ACS Sustain. Chem. Eng.",10.1021/sc300163n,Lg(EC50)  4 (uM).
1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C9H10F6N2O4S2,712354-97-7,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,388.311,2.57,0.13 (SE),48,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C9H10F6N2O4S2,712354-97-7,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,388.311,0.17,0.051 (SD),72,HCT-116,MTS,"Kuczak, 2022, J. Hazard. Mater.",10.1016/j.jhazmat.2021.128160,
1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C9H10F6N2O4S2,712354-97-7,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,388.311,0.416,0.036 (SD),72,MCF-7,MTS,"Kuczak, 2022, J. Hazard. Mater.",10.1016/j.jhazmat.2021.128160,
1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C9H10F6N2O4S2,712354-97-7,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,388.311,0.44,0.079 (SD),72,U251,MTS,"Kuczak, 2022, J. Hazard. Mater.",10.1016/j.jhazmat.2021.128160,
1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C9H10F6N2O4S2,712354-97-7,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,388.311,1.65,0.35 (SD),72,NHDF,MTS,"Musiał, 2021, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.1c02277,
1-ethylpyridin-1-ium bromide,C7H10BrN,1906-79-2,[Br-].C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.[Br-],188.068,9.54,0.56 (SE),48,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-ethylpyridin-1-ium bromide,C7H10BrN,1906-79-2,[Br-].C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.[Br-],188.068,9.16,1.11 (SE),24,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-ethylpyridin-1-ium bromide,C7H10BrN,1906-79-2,[Br-].C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.[Br-],188.068,13.8,1.34 (SE),24,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing without FBS
1-ethylpyridin-1-ium bromide,C7H10BrN,1906-79-2,[Br-].C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.[Br-],188.068,5.56,0.4307 (ND),48,HeLa,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-ethylpyridin-1-ium bromide,C7H10BrN,1906-79-2,[Br-].C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.[Br-],188.068,26.3,5.8194 (ND),48,MCF-7,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-ethylpyridin-1-ium bromide,C7H10BrN,1906-79-2,[Br-].C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.[Br-],188.068,4.743,0.9068 (ND),48,BGM,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-ethylpyridin-1-ium bromide,C7H10BrN,1906-79-2,[Br-].C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.[Br-],188.068,6.511,0.4474 (ND),48,EA.hy926,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-ethylpyridin-1-ium chloride,C7H10ClN,2294-38-4,[Cl-].C=1C=C[N+](=CC1)CC,CC[n+]1ccccc1.[Cl-],143.617,>150,,24,CaCo-2,MTS,"Vavina, 2022, J. Mol. Liq.",10.1016/j.molliq.2022.118673,
1-ethylpyridin-1-ium cinnamate,C16H17NO2,,CC[N+]1=CC=CC=C1.[O-]C(/C=C/C2=CC=CC=C2)=O,CC[n+]1ccccc1.O=C([O-])/C=C/c1ccccc1,255.317,34.22,19.53-48.91 (CI),24,CaCo-2,MTS,"Vavina, 2022, J. Mol. Liq.",10.1016/j.molliq.2022.118673,Tm - 69-71
1-heptylpyridin-1-ium bromide,C12H20BrN,56022-36-7,[Br-].C=1C=C[N+](=CC1)CCCCCCC,CCCCCCC[n+]1ccccc1.[Br-],258.203,>0.060,,72,HCT-116,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
1-heptylpyridin-1-ium bromide,C12H20BrN,56022-36-7,[Br-].C=1C=C[N+](=CC1)CCCCCCC,CCCCCCC[n+]1ccccc1.[Br-],258.203,>0.060,,72,WI-38,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.0021,0.00027 (SD),72,MCF-10A,MTT,"Vieira, 2020, Mol. Sci.",10.3390/ijms21249584,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.0006,0.00008 (SD),72,MCF-7,MTT,"Vieira, 2020, Mol. Sci.",10.3390/ijms21249584,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.002,0.00055 (SD),72,T-47D,MTT,"Vieira, 2020, Mol. Sci.",10.3390/ijms21249584,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.0008,0.00001 (SD),72,HCC1937,MTT,"Vieira, 2020, Mol. Sci.",10.3390/ijms21249584,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.0002,0.00001 (SD),72,MDA-MB-231,MTT,"Vieira, 2020, Mol. Sci.",10.3390/ijms21249584,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.0009,0.00013 (SD),72,RWPE-1,MTT,"Vieira, 2020, Mol. Sci.",10.3390/ijms21249584,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.0014,0.00016 (SD),72,22Rv1,MTT,"Vieira, 2020, Mol. Sci.",10.3390/ijms21249584,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.0001,0.00002 (SD),72,LNCaP,MTT,"Vieira, 2020, Mol. Sci.",10.3390/ijms21249584,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.0009,0.00008 (SD),72,DU-145,MTT,"Vieira, 2020, Mol. Sci.",10.3390/ijms21249584,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.0003,0.0000 (SD),72,PC3,MTT,"Vieira, 2020, Mol. Sci.",10.3390/ijms21249584,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,>0.000011,,?,MG63,MTT,"Ferraz, 2015, ChemMedChem",10.1002/cmdc.201500142,LD50 0.1832 mM.
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,>0.000005,,?,T-47D,MTT,"Ferraz, 2015, ChemMedChem",10.1002/cmdc.201500142,
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,0.1327,0.003593 (SD),?,PC3,MTT,"Ferraz, 2015, ChemMedChem",10.1002/cmdc.201500142,LD50 0.1327 mM.
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,>0.000226,,?,RKO,MTT,"Ferraz, 2015, ChemMedChem",10.1002/cmdc.201500142,"LD50 0.05917 mM, 0.000095 (SD)."
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,>0.000032,,?,SF,MTT,"Ferraz, 2015, ChemMedChem",10.1002/cmdc.201500142,"LD50 0.000815 mM, skin fibroblasts."
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C37H56N4O4S,1418122-68-5,C(CCCCCCCCCCCCCCC)[N+]=1C=CC=CC1.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,652.946,>0.000012,,?,GF,MTT,"Ferraz, 2015, ChemMedChem",10.1002/cmdc.201500142,"LD50 = 0.04551 mM, 0.000131 mM (SD), gingival fibroblasts."
1-hexadecylpyridin-1-ium 2-hydroxybenzoate,C28H43NO3,23647-43-0,O=C([O-])C=1C=CC=CC1O.C=1C=C[N+](=CC1)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC[n+]1ccccc1.O=C([O-])c1ccccc1O,441.656,0.038,,24,L929,CellQuanti-Blue,"Reiß, 2020, RSC Adv.",10.1039/d0ra01370f,
