Name,Empirical formula,CAS,SMILES,Canonical SMILES,Mw. g*mol-1,"CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,UACC-257,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00238 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,UACC-62,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00344 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,IGROV1,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00746 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,OVCAR-3,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00262 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,OVCAR-4,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00434 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,OVCAR-5,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.0033 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,OVCAR-8,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086, GI50 = 0.00512 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,SK-OV-3,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.0027 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,786-0 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00529 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,A498 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00236 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,ACHN ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00292 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,CAK-1 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00313 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,RXF 393 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00766 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,SN12C ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00331 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,TK-10 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00257 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,UO-31 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00433 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,PC3,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00378 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,DU-145,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00602 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,MCF-7,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00305 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,NCI/ADR-RES,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00308 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,MDA-MB-231,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00698 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,HS 578T,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00176 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,MDA-MB-435,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00356 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,BT-549,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.0031 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,T-47D,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00115 mM
tetrabutylphosphonium trifluorotris(perfluoroethyl)phosphate(V),C22H36F18P2,482635-81-4,FC([P-](C(F)(F)C(F)(F)F)(F)(F)(F)C(F)(F)C(F)(F)F)(F)C(F)(F)F.CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,704.441999999999,>0.1,,24,MDA-MB-468,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00222 mM
tetrabutylphosphonium valinate,C21H46NO2P,919481-07-5,O=C([O-])C(N)C(C)C.CCCC[P+](CCCC)(CCCC)CCCC,CC(C)C(N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,375.578,0.775,,24,L929,CellQuanti-Blue,"Reiß, 2020, RSC Adv.",10.1039/d0ra01370f,CAS for neutral compound
tetraphenylphosphonium bromide,C24H20BrP,2751-90-8,[Br-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Br-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,419.302,0.00065,0.00053-0.00077 (CI),72,HeLa,MTT,"Dhanya, 2018, Anticancer Agents Med Chem.",10.2174/1871520617666170719154249,
tetraphenylphosphonium bromide,C24H20BrP,2751-90-8,[Br-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Br-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,419.302,0.00125,0.00104 - 0.00151 (CI),72,MCF-7,MTT,"Dhanya, 2018, Anticancer Agents Med Chem.",10.2174/1871520617666170719154249,
tetraphenylphosphonium bromide,C24H20BrP,2751-90-8,[Br-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Br-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,419.302,0.04834,0.03107-0.0752 (CI),72,MCF-10A,MTT,"Dhanya, 2018, Anticancer Agents Med Chem.",10.2174/1871520617666170719154249,
tetraphenylphosphonium chloride,C24H20ClP,2001-45-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.851,0.0483,0.00533-0.0433 (CI),144,CV-1,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
tetraphenylphosphonium chloride,C24H20ClP,2001-45-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.851,0.0165,0.014-0.019 (CI),144,IEC- 18,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
tetraphenylphosphonium chloride,C24H20ClP,2001-45-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.851,0.00104,0.00091-0.00117 (CI),144,MIA PaCa-2,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
tetraphenylphosphonium chloride,C24H20ClP,2001-45-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.851,0.004,0.00352-0.00448 (CI),144,Ehrlich-Lettre ascites strain E,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
tetraphenylphosphonium chloride,C24H20ClP,2001-45-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.851,0.00307,0.00267-0.00347 (CI),144,BT-20,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
tetraphenylphosphonium chloride,C24H20ClP,2001-45-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.851,0.0048,0.00425-0.00535 (CI),144,MB49,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
tetraphenylphosphonium chloride,C24H20ClP,2001-45-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.851,0.0008,0.0007-0.0009 (CI),144,HT29,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
tetraphenylphosphonium chloride,C24H20ClP,2001-45-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.851,0.00056,0.00047-0.00065 (CI),144,FaDu,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
tetraphenylphosphonium octaisothiocyanatodysprosate(III),C128H100DyN8P5S8,1358526-30-3,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.C1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)=CC=CC=C1.C5([P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)=CC=CC=C5.C9([P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=CC=CC=C9.C%13([P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)=CC=CC=C%13.C%17([P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)=CC=CC=C%17,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,2324.16999999999,>0.2,,48,Hs578Bst,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
tetraphenylphosphonium octaisothiocyanatodysprosate(III),C128H100DyN8P5S8,1358526-30-3,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.C1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)=CC=CC=C1.C5([P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)=CC=CC=C5.C9([P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=CC=CC=C9.C%13([P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)=CC=CC=C%13.C%17([P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)=CC=CC=C%17,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,2324.16999999999,0.083,,48,HS 578T,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
tetraphenylphosphonium octaisothiocyanatodysprosate(III),C128H100DyN8P5S8,1358526-30-3,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.C1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)=CC=CC=C1.C5([P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)=CC=CC=C5.C9([P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=CC=CC=C9.C%13([P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)=CC=CC=C%13.C%17([P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)=CC=CC=C%17,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,2324.16999999999,0.121,,48,MDA-MB-231,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
tetraphenylphosphonium octaisothiocyanatodysprosate(III),C128H100DyN8P5S8,1358526-30-3,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.C1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)=CC=CC=C1.C5([P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)=CC=CC=C5.C9([P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=CC=CC=C9.C%13([P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)=CC=CC=C%13.C%17([P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)=CC=CC=C%17,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,2324.16999999999,0.251,,48,HT29,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
