GT_0,GT_1,GT_2,GT_3,GT_4,GT_5,GT_6,GT_7,GT_8,GT_9,GT_10,GT_11,GT_12,GT_13,GT_14,GT_15,GT_16,GT_17,GT_18,GT_19,GT_20,GT_21,GT_22,GT_23,GT_24,GT_25,GT_26,GT_27,GT_28,GT_29,GT_30,GT_31,GT_32,GT_33,GT_34,GT_35,GT_36,GT_37,GT_38,GT_39,GT_40,GT_41,GT_42,GT_43,GT_44,GT_45,GT_46,GT_47,GT_48,GT_49,GT_50,GT_51,GT_52,GT_53,GT_54,GT_55,GT_56,GT_57,GT_58,GT_59,GT_60,GT_61,GT_62,GT_63
2.382337,-1.8703363,-2.3654249,-6.515829,-1.7332315,-0.5631734,1.6881678,9.574667,-1.6313683,4.1313877,1.6959286,-6.9544873,2.0650713,2.6556327,3.7920458,-1.7687817,-1.715979,2.9554179,1.6880606,1.0662965,5.517463,-3.167114,4.0321007,4.558566,1.9194471,-5.547455,4.5433865,4.3433275,1.2809064,-2.521355,-10.424396,-3.6059895,-6.051789,0.42851347,-0.76882374,-1.3232905,3.9293613,-8.94492,-1.3169683,-2.1604471,3.2280931,-2.7017672,-1.853195,-1.9192662,-0.83711195,4.8702455,0.8789826,0.1743833,2.0171423,5.628566,1.3396959,3.774768,0.9825227,-2.706429,2.6810563,5.2609596,-1.3408649,-3.8041513,2.4391,3.451487,2.9349701,-5.828246,4.9991345,3.7502332
2.382337,-1.8703363,-2.3654249,-6.515829,-1.7332315,-0.5631734,1.6881678,9.574667,-1.6313683,4.1313877,1.6959286,-6.9544873,2.0650713,2.6556327,3.7920458,-1.7687817,-1.715979,2.9554179,1.6880606,1.0662965,5.517463,-3.167114,4.0321007,4.558566,1.9194471,-5.547455,4.5433865,4.3433275,1.2809064,-2.521355,-10.424396,-3.6059895,-6.051789,0.42851347,-0.76882374,-1.3232905,3.9293613,-8.94492,-1.3169683,-2.1604471,3.2280931,-2.7017672,-1.853195,-1.9192662,-0.83711195,4.8702455,0.8789826,0.1743833,2.0171423,5.628566,1.3396959,3.774768,0.9825227,-2.706429,2.6810563,5.2609596,-1.3408649,-3.8041513,2.4391,3.451487,2.9349701,-5.828246,4.9991345,3.7502332
2.382337,-1.8703363,-2.3654249,-6.515829,-1.7332315,-0.5631734,1.6881678,9.574667,-1.6313683,4.1313877,1.6959286,-6.9544873,2.0650713,2.6556327,3.7920458,-1.7687817,-1.715979,2.9554179,1.6880606,1.0662965,5.517463,-3.167114,4.0321007,4.558566,1.9194471,-5.547455,4.5433865,4.3433275,1.2809064,-2.521355,-10.424396,-3.6059895,-6.051789,0.42851347,-0.76882374,-1.3232905,3.9293613,-8.94492,-1.3169683,-2.1604471,3.2280931,-2.7017672,-1.853195,-1.9192662,-0.83711195,4.8702455,0.8789826,0.1743833,2.0171423,5.628566,1.3396959,3.774768,0.9825227,-2.706429,2.6810563,5.2609596,-1.3408649,-3.8041513,2.4391,3.451487,2.9349701,-5.828246,4.9991345,3.7502332
2.382337,-1.8703363,-2.3654249,-6.515829,-1.7332315,-0.5631734,1.6881678,9.574667,-1.6313683,4.1313877,1.6959286,-6.9544873,2.0650713,2.6556327,3.7920458,-1.7687817,-1.715979,2.9554179,1.6880606,1.0662965,5.517463,-3.167114,4.0321007,4.558566,1.9194471,-5.547455,4.5433865,4.3433275,1.2809064,-2.521355,-10.424396,-3.6059895,-6.051789,0.42851347,-0.76882374,-1.3232905,3.9293613,-8.94492,-1.3169683,-2.1604471,3.2280931,-2.7017672,-1.853195,-1.9192662,-0.83711195,4.8702455,0.8789826,0.1743833,2.0171423,5.628566,1.3396959,3.774768,0.9825227,-2.706429,2.6810563,5.2609596,-1.3408649,-3.8041513,2.4391,3.451487,2.9349701,-5.828246,4.9991345,3.7502332
2.382337,-1.8703363,-2.3654249,-6.515829,-1.7332315,-0.5631734,1.6881678,9.574667,-1.6313683,4.1313877,1.6959286,-6.9544873,2.0650713,2.6556327,3.7920458,-1.7687817,-1.715979,2.9554179,1.6880606,1.0662965,5.517463,-3.167114,4.0321007,4.558566,1.9194471,-5.547455,4.5433865,4.3433275,1.2809064,-2.521355,-10.424396,-3.6059895,-6.051789,0.42851347,-0.76882374,-1.3232905,3.9293613,-8.94492,-1.3169683,-2.1604471,3.2280931,-2.7017672,-1.853195,-1.9192662,-0.83711195,4.8702455,0.8789826,0.1743833,2.0171423,5.628566,1.3396959,3.774768,0.9825227,-2.706429,2.6810563,5.2609596,-1.3408649,-3.8041513,2.4391,3.451487,2.9349701,-5.828246,4.9991345,3.7502332
2.382337,-1.8703363,-2.3654249,-6.515829,-1.7332315,-0.5631734,1.6881678,9.574667,-1.6313683,4.1313877,1.6959286,-6.9544873,2.0650713,2.6556327,3.7920458,-1.7687817,-1.715979,2.9554179,1.6880606,1.0662965,5.517463,-3.167114,4.0321007,4.558566,1.9194471,-5.547455,4.5433865,4.3433275,1.2809064,-2.521355,-10.424396,-3.6059895,-6.051789,0.42851347,-0.76882374,-1.3232905,3.9293613,-8.94492,-1.3169683,-2.1604471,3.2280931,-2.7017672,-1.853195,-1.9192662,-0.83711195,4.8702455,0.8789826,0.1743833,2.0171423,5.628566,1.3396959,3.774768,0.9825227,-2.706429,2.6810563,5.2609596,-1.3408649,-3.8041513,2.4391,3.451487,2.9349701,-5.828246,4.9991345,3.7502332
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.3785381,-1.8249918,-2.3754058,-6.5050864,-1.7323073,-0.5902652,1.6862757,9.529555,-1.6196951,4.0723133,1.6773071,-6.900761,2.050163,2.6315305,3.822671,-1.7799053,-1.7418014,2.972308,1.6918654,1.0900372,5.4761972,-3.1661437,3.9765604,4.5435596,1.9211729,-5.570632,4.5898724,4.26719,1.2669104,-2.5260553,-10.442206,-3.5976865,-6.005176,0.45600945,-0.76339525,-1.3208591,3.917254,-8.89026,-1.3638781,-2.147879,3.1569219,-2.7159886,-1.876861,-1.909286,-0.8400481,4.8236637,0.90489125,0.16782458,1.9800493,5.57488,1.3906076,3.7525504,0.9835716,-2.6988845,2.6678414,5.241165,-1.3000546,-3.7566435,2.3797517,3.4625652,2.89887,-5.7836866,4.9826756,3.70304
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.359782,-1.8625394,-2.3508508,-6.4860277,-1.7239882,-0.56338364,1.6822126,9.551241,-1.6413707,4.142595,1.6967831,-6.9277153,2.0595124,2.6488867,3.7614083,-1.7572052,-1.7118821,2.9520304,1.701338,1.0538664,5.51697,-3.13993,4.0239725,4.5469337,1.9209892,-5.531958,4.540708,4.330779,1.2777842,-2.5203786,-10.398743,-3.6085172,-6.049504,0.4226581,-0.7684669,-1.3193057,3.9099796,-8.937648,-1.3201623,-2.1652286,3.2138402,-2.6679647,-1.8388333,-1.9242742,-0.8500372,4.870506,0.8694257,0.17503667,2.0161855,5.6231675,1.3403407,3.7568207,0.9625456,-2.7023983,2.6526484,5.2480907,-1.3494973,-3.7880065,2.4387615,3.461067,2.9140797,-5.7982864,4.97227,3.7294793
2.3065934,-2.3430824,-2.4333496,-6.71209,-1.6667475,-0.2545425,1.7758543,10.232748,-1.8034766,4.9264817,2.176041,-7.7279687,2.5327573,3.5363982,3.4777112,-1.7439967,-1.3327816,2.8100867,1.5798742,0.68952787,6.0304923,-3.3206964,4.5639157,5.141642,1.961463,-5.288867,4.2307544,5.4822307,1.4328766,-2.2727969,-10.286034,-3.8863962,-6.6131907,-0.19926612,-0.6291699,-1.4100279,4.335772,-9.83515,-0.82894546,-2.2256424,4.221974,-2.560175,-1.8948996,-2.3786159,-0.9083708,5.879988,0.6653882,-0.07854513,2.3870366,6.1973352,0.6559642,4.0271325,1.0130578,-2.8565,3.1679537,5.527802,-1.662619,-4.3772073,3.0498416,3.5052583,3.3885815,-6.3971,5.411637,4.600579
2.3065934,-2.3430824,-2.4333496,-6.71209,-1.6667475,-0.2545425,1.7758543,10.232748,-1.8034766,4.9264817,2.176041,-7.7279687,2.5327573,3.5363982,3.4777112,-1.7439967,-1.3327816,2.8100867,1.5798742,0.68952787,6.0304923,-3.3206964,4.5639157,5.141642,1.961463,-5.288867,4.2307544,5.4822307,1.4328766,-2.2727969,-10.286034,-3.8863962,-6.6131907,-0.19926612,-0.6291699,-1.4100279,4.335772,-9.83515,-0.82894546,-2.2256424,4.221974,-2.560175,-1.8948996,-2.3786159,-0.9083708,5.879988,0.6653882,-0.07854513,2.3870366,6.1973352,0.6559642,4.0271325,1.0130578,-2.8565,3.1679537,5.527802,-1.662619,-4.3772073,3.0498416,3.5052583,3.3885815,-6.3971,5.411637,4.600579
2.4598622,-2.280749,-2.4750533,-6.845787,-1.726378,-0.38052267,1.7172035,10.492967,-1.9809765,4.8883166,2.1486552,-7.714556,2.478443,3.2417173,3.664618,-1.7708118,-1.5356421,2.9785314,1.731992,0.8888774,6.0840964,-3.3535688,4.511782,5.1967783,2.0067732,-5.604177,4.657138,5.2166348,1.5350899,-2.4491932,-10.7816,-4.0882993,-6.6848903,0.05590965,-0.74297136,-1.315152,4.4407754,-9.990586,-1.0032662,-2.3662767,4.036044,-2.673546,-2.041325,-2.4255142,-1.0346775,5.8148046,0.59521383,-0.11675404,2.4284902,6.265311,0.9087745,4.0639544,1.0397865,-3.1045587,3.1017206,5.7068586,-1.6166052,-4.202119,2.9752839,3.6744668,3.3170514,-6.4629874,5.4868245,4.457298
2.4598622,-2.280749,-2.4750533,-6.845787,-1.726378,-0.38052267,1.7172035,10.492967,-1.9809765,4.8883166,2.1486552,-7.714556,2.478443,3.2417173,3.664618,-1.7708118,-1.5356421,2.9785314,1.731992,0.8888774,6.0840964,-3.3535688,4.511782,5.1967783,2.0067732,-5.604177,4.657138,5.2166348,1.5350899,-2.4491932,-10.7816,-4.0882993,-6.6848903,0.05590965,-0.74297136,-1.315152,4.4407754,-9.990586,-1.0032662,-2.3662767,4.036044,-2.673546,-2.041325,-2.4255142,-1.0346775,5.8148046,0.59521383,-0.11675404,2.4284902,6.265311,0.9087745,4.0639544,1.0397865,-3.1045587,3.1017206,5.7068586,-1.6166052,-4.202119,2.9752839,3.6744668,3.3170514,-6.4629874,5.4868245,4.457298
2.229294,-2.3205185,-2.350908,-6.5168447,-1.5944272,-0.21134613,1.7270762,10.021939,-1.7770603,4.915414,2.1803262,-7.6134524,2.520005,3.540509,3.3156068,-1.6793602,-1.2294612,2.7134323,1.5475935,0.61277145,5.942548,-3.1965759,4.509879,5.0647054,1.9173702,-5.103297,4.0567913,5.444802,1.4176537,-2.1834762,-9.963168,-3.817776,-6.517964,-0.28095838,-0.61062264,-1.3976865,4.2519746,-9.666152,-0.7508112,-2.1828027,4.2072563,-2.4603057,-1.8104095,-2.369159,-0.8953243,5.8480873,0.6069015,-0.09293944,2.362219,6.102283,0.5674577,3.9345899,0.9828133,-2.8185687,3.0995212,5.398584,-1.6826495,-4.314705,3.0379765,3.4375765,3.3315194,-6.2878375,5.2853394,4.568036
